SQLDATE,EventRootCode,QuadClass,GLOBALEVENTID,EventCode,Actor1Name,Actor2Name,Actor1CountryCode,Actor2CountryCode,Actor1Type1Code,GoldsteinScale,NumMentions,AvgTone,ActionGeo_Type,ActionGeo_Lat,ActionGeo_Long,SOURCEURL
2021-10-05,19,4,1007655623,192,TAIWAN,CHINESE,TWN,CHN,GOV,,1,-6.04113110539846,4,25.0478,121.532,http://www.koreatimes.co.kr/www/world/2021/10/683_316489.html
2021-10-05,19,4,1007716432,195,CHINA,TAIWAN,CHN,TWN,,,1,-4.96,4,39.9289,116.388,https://www.ibtimes.co.in/taiwan-warns-catastrophic-consequences-if-china-invades-island-841334
2021-10-04,15,4,1007759041,154,CHINA,TAIWAN,CHN,TWN,,,2,-2.49221183800623,4,39.9289,116.388,https://therightscoop.com/taiwan-president-sends-dire-warning-to-china-after-days-of-record-breaking-military-incursions/
2021-10-06,15,4,1007848099,154,TAIWAN,CHINA,TWN,CHN,,MIL,4,-3.07954715849452,4,39.9289,116.388,https://www.msn.com/en-xl/news/other/french-senators-visit-taiwan-amid-china-tensions/ar-AAPbDm4
2021-10-06,19,4,1007849243,192,BEIJING,TAIWAN,CHN,TWN,,,2,-5.08474576271186,4,39.9289,116.388,https://www.the-sun.com/news/3801023/china-full-scale-invasion-taiwan-war/
2021-10-06,15,4,1007852998,151,CHINA,TAIWAN,CHN,TWN,,,36,-3.37268201632522,4,39.9289,116.388,https://localnews8.com/news/2021/10/06/china-could-be-ready-to-mount-a-full-scale-invasion-of-taiwan-by-2025-islands-defense-minister-says/
2021-10-06,19,4,1007872012,190,TAIPEI,BEIJING,TWN,CHN,,,3,-2.21729490022173,4,39.9289,116.388,https://www.japantimes.co.jp/news/2021/10/06/asia-pacific/us-china-taiwan-explainer/
2021-10-06,15,4,1007898054,154,CHINA,TAIWAN,CHN,TWN,,,10,-3.80313199105145,4,39.9289,116.388,https://www.ctvnews.ca/world/china-could-be-ready-to-mount-a-full-scale-invasion-of-taiwan-by-2025-island-s-defence-minister-says-1.5612874
2021-10-06,15,4,1007963092,151,CHINA,TAIWAN,CHN,TWN,,,2,-4.38311688311688,4,47.3667,8.55,https://www.9news.com.au/world/china-taiwan-invasion-could-be-carried-out-by-2025-taiwan-claims/f1d760d1-d925-4b37-ad58-ce21aa008196
2021-10-06,15,4,1007848100,154,TAIPEI,CHINA,TWN,CHN,,MIL,2,-1.31578947368421,4,25.0478,121.532,https://www.msn.com/en-xl/news/other/french-senators-visit-taiwan-amid-china-tensions/ar-AAPbDm4
2021-10-07,15,4,1007997704,150,CHINA,TAIWAN,CHN,TWN,,,6,-3.25425121908919,4,39.9289,116.388,http://www.hngn.com/articles/238263/20211006/joe-biden-chinas-xi-jinping-agree-hold-virtual-summit-argues.htm
2021-10-07,19,4,1008029198,195,TAIWAN,BEIJING,TWN,CHN,,,2,-4.11622276029056,4,39.9289,116.388,https://spectator.com.au/2021/10/taiwan-could-spark-a-war-between-america-and-china/
2021-10-07,15,4,1008083125,154,CHINA,TAIWAN,CHN,TWN,,,14,-3.42936912525642,4,39.9289,116.388,https://www.the-sun.com/news/3809825/china-preparing-high-tech-war-us-jets-hypersonic-taiwan/
2021-10-07,15,4,1008100701,150,CHINESE,TAIWANESE,CHN,TWN,GOV,,5,-1.25348189415042,4,39.9289,116.388,https://www.theepochtimes.com/author-james-gorrie
2021-10-07,15,4,1008142941,151,CHINA,TAIWAN,CHN,TWN,,,10,-3.49794238683128,4,39.9289,116.388,https://www.cnn.com/2021/10/06/asia/taiwan-defense-minister-china-attack-intl-hnk/
2021-10-07,15,4,1008145659,154,TAIWAN,CHINA,TWN,CHN,,,1,0.14577259475219,4,39.9289,116.388,https://www.stripes.com/theaters/asia_pacific/2021-10-07/taiwan-china-american-marines-troops-3161550.html
2021-10-07,15,4,1008150752,150,CHINESE,TAIWAN,CHN,TWN,,GOV,6,-2.74261603375527,4,39.9289,116.388,https://menafn.com/1102935704/Taiwan-how-the-39-porcupine-doctrine39-might-help-deter-armed-conflict-with-China&source=21
2021-10-08,15,4,1008223679,154,CHINA,TAIWAN,CHN,TWN,,,8,-2.68948655256723,4,39.9289,116.388,http://www.econotimes.com/World-War-3-Expert-predicts-China-may-be-ready-to-invade-Taiwan-by-2025-1618803
2021-10-09,19,4,1008391647,190,CHINA,TAIWAN,CHN,TWN,MIL,,51,0.332159413984503,4,39.9289,116.388,https://www.theguardian.com/world/2021/oct/09/xi-jinping-vows-taiwans-reunification-with-china-will-be-fulfilled
2021-10-09,19,4,1008457326,190,TAIWAN,CHINA,TWN,CHN,,,20,-3.32684416966398,4,39.9289,116.388,https://timesofindia.indiatimes.com/world/china/starting-a-fire-us-and-china-enter-dangerous-territory-over-taiwan/articleshow/86895853.cms
2021-10-09,19,4,1008390469,190,CHINA,TAIWAN,CHN,TWN,MIL,,9,-1.02725501249049,4,25.0478,121.532,https://www.reuters.com/article/us-china-politics-anniversary/chinas-xi-vows-reunification-with-taiwan-but-holds-off-threatening-force-idUSKBN2GZ02M
2021-10-10,19,4,1008487846,192,CHINA,TAIWAN,CHN,TWN,,,2,0.0,4,39.9289,116.388,https://www.onenewspage.com/n/Middle+East/1zn43zj4mo/China-39-Xi-says-reunification-with.htm
2021-10-10,19,4,1008503633,190,CHINA,TAIWAN,CHN,TWN,MIL,,3,-1.63339382940109,4,39.9289,116.388,https://www.brisbanetimes.com.au/world/asia/china-s-xi-vows-reunification-with-taiwan-but-holds-off-threatening-force-20211010-p58yq8.html
2021-10-10,19,4,1008487850,190,CHINA,TAIWAN,CHN,TWN,MIL,,1,-0.91463414634146,4,25.0478,121.532,https://www.sbs.com.au/news/china-s-president-xi-jinping-vows-reunification-with-taiwan/cefc79e2-ad01-4654-8caf-b5710aed3f8c
2021-10-11,19,4,1008606681,190,TAIWANESE,CHINESE,TWN,CHN,,,10,-3.23937736642827,4,39.9289,116.388,https://www.japantimes.co.jp/news/2021/10/11/asia-pacific/us-china-taiwan-war/
2021-10-11,15,4,1008612986,154,CHINA,TAIWAN,CHN,TWN,,,4,-3.44559103797704,4,39.9289,116.388,https://www.washingtonpost.com/world/2021/10/11/us-china-clash-taiwan-takes-center-stage/
2021-10-11,15,4,1008623430,151,SHAANXI,TAIWAN,CHN,TWN,,,8,-1.05633802816901,4,39.9289,116.388,https://www.taiwannews.com.tw/en/news/4311744
2021-10-13,19,4,1008961624,192,CHINA,TAIWAN,CHN,TWN,,,3,-0.771757892681133,4,39.9289,116.388,https://edmontonsun.com/opinion/columnists/furey-now-is-the-time-for-canada-to-show-support-for-taiwan/wcm/f5f0193a-ffdf-4355-8a1c-f846e47722c2
2021-10-13,15,4,1009007732,154,CHINA,TAIWAN,CHN,TWN,,,5,-2.66343825665859,4,39.9289,116.388,https://www.arabnews.com/node/1947116/world
2021-10-18,19,4,1009816383,190,CHINA,TAIWAN,CHN,TWN,,,10,-1.91250954540496,4,25.0478,121.532,https://www.news.com.au/technology/innovation/military/satellite-photos-show-china-and-taiwan-are-digging-in-amid-rising-tensions/news-story/280c1e419ba68aa873d27b8aa791c0ba
2021-10-18,19,4,1009817066,190,TAIWAN,CHINA,TWN,CHN,,,10,-1.91250954540496,4,25.0478,121.532,https://www.news.com.au/technology/innovation/military/satellite-photos-show-china-and-taiwan-are-digging-in-amid-rising-tensions/news-story/280c1e419ba68aa873d27b8aa791c0ba
2021-10-12,15,4,1009949289,154,CHINA,TAIWAN,CHN,TWN,,,2,-2.08078335373317,4,39.9289,116.388,https://qconline.com/opinion/columnists/column-courting-a-war-with-china/article_9e3f04dc-2bfa-5ab8-b258-f90162302867.html
2021-10-11,15,4,1008612987,154,CHINA,TAIWAN,CHN,TWN,,,6,-3.75586854460094,4,39.9289,116.388,https://www.washingtonpost.com/world/2021/10/11/us-china-clash-taiwan-takes-center-stage/
2021-10-03,19,4,1007386874,192,CHINA,TAIWAN,CHN,TWN,,,2,-3.96825396825397,3,38.8951,-77.0364,https://www.kob.com/news/us-raises-concern-as-china-flies-warplanes-south-of-taiwan/6258730/?cat=649
2021-10-04,15,4,1007516186,154,CHINA,TAIWAN,CHN,TWN,MIL,,4,-0.12048192771085,4,25.0478,121.532,https://www.cbsnews.com/news/taiwan-china-us-warning-record-number-chinese-military-flights/
2021-10-04,15,4,1007516187,154,CHINA,TAIWAN,CHN,TWN,MIL,,4,-0.12048192771085,3,38.8951,-77.0364,https://www.cbsnews.com/news/taiwan-china-us-warning-record-number-chinese-military-flights/
2021-10-04,19,4,1007565490,195,CHINA,TAIWAN,CHN,TWN,MIL,GOV,16,-5.08333333333333,4,24.0,121.0,https://www.washingtontimes.com/news/2021/oct/4/china-sharply-escalates-warplane-provocations-near/
2021-10-07,15,4,1008148861,152,TAIWAN,CHINA,TWN,CHN,GOV,,2,-1.15830115830116,3,38.8951,-77.0364,https://www.washingtonpost.com/world/2021/10/07/faq-taiwan-china-tensions/
2021-10-07,15,4,1008148860,152,TAIWAN,CHINA,TWN,CHN,GOV,,2,-1.15830115830116,4,39.9289,116.388,https://www.washingtonpost.com/world/2021/10/07/faq-taiwan-china-tensions/
2021-10-03,19,4,1007386873,192,CHINA,TAIWAN,CHN,TWN,,,8,-3.96825396825397,3,38.8951,-77.0364,https://www.kob.com/news/us-raises-concern-as-china-flies-warplanes-south-of-taiwan/6258730/?cat=649
2021-10-05,15,4,1007660692,150,CHINESE,TAIWAN,CHN,TWN,,,6,-2.25082518437791,3,38.8951,-77.0364,https://www.indiatvnews.com/news/world/why-did-145-chinese-air-force-planes-violate-taiwan-airspace-in-4-days-explained-738638
2021-10-05,15,4,1007660712,150,CHINA,TAIWAN,CHN,TWN,MIL,,6,-2.25082518437791,3,38.8951,-77.0364,https://www.indiatvnews.com/news/world/why-did-145-chinese-air-force-planes-violate-taiwan-airspace-in-4-days-explained-738638
2021-10-06,15,4,1007823912,150,CHINESE,TAIWAN,CHN,TWN,,,2,-1.24740124740124,3,38.8951,-77.0364,https://www.sentinelassam.com/international/why-did-145-chinese-air-force-planes-violate-taiwan-airspace-in-4-days-557807
2021-10-06,15,4,1007823917,150,CHINA,TAIWAN,CHN,TWN,MIL,,2,-1.24740124740124,3,38.8951,-77.0364,https://www.sentinelassam.com/international/why-did-145-chinese-air-force-planes-violate-taiwan-airspace-in-4-days-557807
2021-10-06,15,4,1007857366,150,CHINA,TAIWAN,CHN,TWN,,,2,-2.31404958677686,3,38.8951,-77.0364,https://focustaiwan.tw/cross-strait/202110060004
2015-06-30,19,4,444911816,193,TAIWAN,SHANGHAI,TWN,CHN,,HLH,20,-6.59360565166199,4,31.2222,121.458,http://www.china.org.cn/china/Off_the_Wire/2015-06/30/content_35944363.htm
2014-08-29,19,4,311696699,192,TAIWAN,CHINA,TWN,CHN,,MIL,2,0.806451612903226,4,39.9289,116.388,http://www.taiwansun.com/index.php/sid/225222471/scat/0dd057261bcc461b
2015-04-02,15,4,422158298,154,CHINA,TAIWAN,CHN,TWN,,,4,0.0,4,23.1167,113.25,http://english.cntv.cn/2015/04/02/VIDE1427929564263565.shtml
2015-10-31,19,4,480599741,192,TAIWAN,CHINA,TWN,CHN,,,18,-2.12346451284504,4,24.0,121.0,http://www.taiwannews.com.tw/etn/news_content.php?id=2828569
2015-12-27,15,4,497491345,151,CHINA,TAIWAN,CHN,TWN,,,1,-2.63157894736842,4,25.0478,121.532,http://www.mb.com.ph/taiwan-presidential-front-runner-we-cant-be-bound-to-china/
2014-08-18,19,4,310079953,193,TAIWAN,CHINA,TWN,CHN,,,4,3.50877192982456,4,25.0478,121.532,http://www.straitstimes.com/lifestyle/movies/story/taiwan-star-kai-ko-missing-rumoured-have-been-nabbed-drug-taking-china-201408
2020-12-04,15,4,957918753,150,CHINA,TAIWAN,CHN,TWN,,,2,-4.15094493133167,4,29.0,125.0,https://www.msn.com/en-us/news/world/trump-should-commit-us-support-to-taiwan-right-now/ar-BB1bDwAe
2020-12-04,15,4,957932506,150,CHINA,TAIWAN,CHN,TWN,,,1,-4.22730422730423,4,24.0,121.0,https://thehill.com/opinion/national-security/528698-trump-should-commit-us-support-to-taiwan-right-now
2020-12-07,19,4,958230484,194,CHINA,TAIWAN,CHN,TWN,,,1,-2.7027027027027,4,27.7481,116.274,https://www.msn.com/en-in/entertainment/bollywood/taiwans-long-range-radar-system-set-to-play-key-role-against-chinese-attacks/ar-BB1bGNeh
2020-12-11,19,4,959018919,190,CHINA,TAIWAN,CHN,TWN,,,2,-2.28898426323319,4,15.0,115.0,https://www.express.co.uk/news/world/1371110/south-china-sea-war-threat-usa-taiwan-weapons-deal-submarines-donald-trump-xi-jinping-ont
2020-12-11,15,4,959057087,150,CHINA,TAIWAN,CHN,TWN,,,90,0.613858988487387,4,24.0,119.0,https://www.chron.com/news/article/Taiwan-president-launches-new-domestically-made-15793758.php
2020-12-11,19,4,959018920,190,CHINA,TAIWAN,CHN,TWN,,,2,-2.28898426323319,4,15.0,115.0,https://www.express.co.uk/news/world/1371110/south-china-sea-war-threat-usa-taiwan-weapons-deal-submarines-donald-trump-xi-jinping-ont
2020-12-11,19,4,959018921,190,CHINA,TAIWAN,CHN,TWN,,,2,-2.28898426323319,4,25.0478,121.532,https://www.express.co.uk/news/world/1371110/south-china-sea-war-threat-usa-taiwan-weapons-deal-submarines-donald-trump-xi-jinping-ont
2021-01-01,15,4,962233831,154,TAIWAN,BEIJING,TWN,CHN,,,84,0.115314224624676,4,24.0,119.0,https://www.theedgemarkets.com/article/new-years-speech-taiwans-president-again-reaches-out-china
2021-01-01,15,4,962287642,152,TAIWAN,CHINESE,TWN,CHN,,,2,-1.93798449612403,4,25.0478,121.532,https://www.daily-sun.com/post/527085/Taiwan-tightens-noose-on-Chinese-investments-over-security-concerns
2020-12-02,19,4,957415322,192,CHINESE,TAIWAN,CHN,TWN,,,2,-2.75590551181102,4,25.0478,121.532,https://www.sify.com/news/taiwan-could-be-used-as-scapegoat-by-china-says-foreign-minister-joseph-wu-news-international-umbwTihdaebfi.html
2020-12-02,19,4,957415323,192,CHINESE,TAIWAN,CHN,TWN,MIL,,6,-2.75590551181102,4,25.0478,121.532,https://www.sify.com/news/taiwan-could-be-used-as-scapegoat-by-china-says-foreign-minister-joseph-wu-news-international-umbwTihdaebfi.html
2020-12-04,15,4,957918756,150,CHINA,TAIWAN,CHN,TWN,,,11,-4.15094493133167,4,24.0,121.0,https://www.msn.com/en-us/news/world/trump-should-commit-us-support-to-taiwan-right-now/ar-BB1bDwAe
2020-12-07,15,4,958376302,150,CHINA,TAIWAN,CHN,TWN,,,6,-4.15800415800416,4,24.0,121.0,https://www.hudson.org/research/16549-trump-should-commit-us-support-to-taiwan-right-now
2020-12-11,15,4,959057088,150,CHINA,TAIWAN,CHN,TWN,,,86,0.613858988487387,4,24.0,119.0,https://www.chron.com/news/article/Taiwan-president-launches-new-domestically-made-15793758.php
2020-12-01,19,4,957343817,192,CHINA,TAIWAN,CHN,TWN,MIL,,7,-2.18856112054329,4,25.0478,121.532,https://www.newsweek.com/china-media-boasts-pla-warplanes-set-new-record-taiwan-intrusions-war-looms-1551357
2020-12-01,19,4,957390122,192,CHINESE,TAIWAN,CHN,TWN,,,2,-3.2258064516129,4,25.0478,121.532,https://www.aninews.in/news/world/europe/taiwan-could-be-used-as-scapegoat-by-china-says-foreign-minister-joseph-wu20201202041511/
2020-12-02,19,4,957411539,192,CHINESE,TAIWAN,CHN,TWN,,,20,-3.26445293836598,4,25.0478,121.532,https://www.beijingbulletin.com/news/267139883/taipei-could-be-used-as-scapegoat-by-china-joseph-wu
2020-12-02,19,4,957411553,192,CHINESE,TAIWAN,CHN,TWN,MIL,,60,-3.26445293836598,4,25.0478,121.532,https://www.beijingbulletin.com/news/267139883/taipei-could-be-used-as-scapegoat-by-china-joseph-wu
2020-12-05,19,4,958013041,190,TAIWAN,CHINA,TWN,CHN,,,3,-2.27272727272727,4,39.9289,116.388,https://www.taiwannews.com.tw/en/news/4070215
2020-12-08,19,4,958395306,190,CHINESE,TAIWAN,CHN,TWN,,,12,-1.78326695796585,4,25.0478,121.532,https://www.msn.com/en-us/news/world/taiwan-warns-e2-80-98massive-e2-80-99-attack-by-china-may-be-just-a-few-years-away/ar-BB1bIupw
2020-12-08,19,4,958395326,190,CHINESE,TAIWAN,CHN,TWN,MIL,,14,-1.78326695796585,4,25.0478,121.532,https://www.msn.com/en-us/news/world/taiwan-warns-e2-80-98massive-e2-80-99-attack-by-china-may-be-just-a-few-years-away/ar-BB1bIupw
2021-01-01,15,4,962304762,152,TAIWAN,CHINESE,TWN,CHN,,,5,-0.22421524663677,4,39.9289,116.388,https://www.newindianexpress.com/world/2021/jan/02/bilateral-tensions-with-china-no-longer-concern-of-two-sides-but-of-global-community-taiwan-preside-2244204.html
2020-12-08,19,4,958395327,190,CHINA,TAIWAN,CHN,TWN,MIL,,4,-1.75746924428822,4,25.0478,121.532,https://www.msn.com/en-us/news/world/taiwan-warns-e2-80-98massive-e2-80-99-attack-by-china-may-be-just-a-few-years-away/ar-BB1bIupw
2020-12-02,15,4,957502912,154,TAIWANESE,CHINESE,TWN,CHN,,,4,-3.02491103202847,4,25.0478,121.532,https://www.forbes.com/sites/davidaxe/2020/12/02/taiwan-is-building-eight-new-submarines-they-alone-could-destroy-a-chinese-invasion-fleet/
2020-12-02,15,4,957502913,154,TAIWANESE,CHINESE,TWN,CHN,MIL,,6,-3.02491103202847,4,25.0478,121.532,https://www.forbes.com/sites/davidaxe/2020/12/02/taiwan-is-building-eight-new-submarines-they-alone-could-destroy-a-chinese-invasion-fleet/
2021-01-01,15,4,962233830,154,TAIWAN,BEIJING,TWN,CHN,,,155,0.129768859959847,4,39.9289,116.388,https://www.theedgemarkets.com/article/new-years-speech-taiwans-president-again-reaches-out-china
2020-12-05,19,4,958013040,190,TAIWAN,CHINESE,TWN,CHN,,,12,-2.27272727272727,4,39.9289,116.388,https://www.taiwannews.com.tw/en/news/4070215
2021-01-01,15,4,962281296,154,TAIWAN,BEIJING,TWN,CHN,,,6,0.75901328273245,4,39.9289,116.388,https://www.livemint.com/news/world/in-new-year-s-speech-taiwan-president-again-reaches-out-to-china-11609496721389.html
2020-12-04,15,4,957918755,150,CHINA,TAIWAN,CHN,TWN,,,1,-4.07458563535912,3,38.8951,-77.0364,https://www.msn.com/en-us/news/world/trump-should-commit-us-support-to-taiwan-right-now/ar-BB1bDwAe
2016-01-21,19,4,504495242,190,TAIWANESE,CHINA,TWN,CHN,,,14,-1.21457489878543,4,-34.2333,140.567,http://www.theage.com.au/comment/taiwan-signals-its-readiness-to-join-the-worlds-democratic-powers-20160121-gmbk9b.html
2014-08-13,19,4,309348655,190,CHINA,TAIWAN,CHN,TWN,,,10,2.90556900726392,5,27.25,80.75,http://economictimes.indiatimes.com/news/international/world-news/china-launching-severe-cyber-attacks-on-taiwan-minister/articleshow/40192758.cms
2014-08-03,19,4,307952016,190,CHINA,TAIWAN,CHN,TWN,,,1,0.793650793650794,4,31.2222,121.458,http://www.arabnews.com/news/610896
2014-05-16,19,4,297612181,190,TAIWAN,CHINESE,TWN,CHN,,LAB,4,0.0,4,25.0478,121.532,http://in.reuters.com/article/2014/05/15/vietnam-china-formosa-idINL3N0O11KT20140515
2015-02-04,19,4,335241635,190,TAIWANESE,CHINESE,TWN,CHN,MED,GOV,12,1.48172418814621,4,25.0478,121.532,http://www.theage.com.au/world/plane-crashes-into-taiwan-bridge-20150204-1360v2.html
2020-04-03,19,4,916319332,190,CHINA,TAIWAN,CHN,TWN,,,5,-10.1522842639594,4,24.0,121.0,https://www.eyeontaiwan.com/taiwan-continues-to-lead-in-fight-against-coronavirus
2020-04-07,15,4,916989050,150,TAIWAN,CHINESE,TWN,CHN,,,1,-4.42518248175183,4,24.0,121.0,https://www.lawfareblog.com/water-wars-coronavirus-spreads-risk-conflict-around-south-china-sea
2020-04-07,15,4,916989049,150,TAIWAN,CHINESE,TWN,CHN,,,1,-4.42518248175183,4,24.0,121.0,https://www.lawfareblog.com/water-wars-coronavirus-spreads-risk-conflict-around-south-china-sea
2020-04-08,15,4,917087860,150,CHINA,TAIWAN,CHN,TWN,,,3,-3.34645669291339,5,41.0,123.0,https://infotel.ca/newsitem/as-philippines-sunken-vietnamese-boat/cp650429259
2020-04-08,15,4,917086523,150,CHINA,TAIWAN,CHN,TWN,,,76,-3.56271585599159,4,24.4502,102.906,https://www.sfgate.com/news/world/article/Philippines-backs-Vietnam-after-China-sinks-15186288.php
2020-04-08,15,4,917090325,150,CHINA,TAIWAN,CHN,TWN,,,4,-0.8955223880597,4,14.6042,120.982,https://www.wiscnews.com/news/world/philippines-backs-vietnam-after-china-sinks-fishing-boat/article_e9224cc1-e23c-5f13-bdb5-9ec735664626.html
2020-04-08,15,4,917090324,150,CHINA,TAIWAN,CHN,TWN,,,24,-1.51528857091951,4,22.7781,120.495,https://www.wiscnews.com/news/world/philippines-backs-vietnam-after-china-sinks-fishing-boat/article_e9224cc1-e23c-5f13-bdb5-9ec735664626.html
2020-04-08,15,4,917107844,150,CHINA,TAIWAN,CHN,TWN,,,10,-4.43740095087164,4,21.0333,105.85,https://mynorthwest.com/1807342/philippines-backs-vietnam-after-china-sinks-fishing-boat/
2020-04-08,15,4,917102247,150,CHINA,TAIWAN,CHN,TWN,,,2,-4.51010886469674,4,21.0333,105.85,https://www.greenwichtime.com/news/world/article/Philippines-backs-Vietnam-after-China-sinks-15186288.php
2020-04-09,15,4,917220864,150,CHINA,TAIWAN,CHN,TWN,,,8,-4.51010886469674,4,24.4502,102.906,https://www.thetelegraph.com/news/world/article/Philippines-backs-Vietnam-after-China-sinks-15186288.php
2020-04-09,15,4,917220865,150,CHINA,TAIWAN,CHN,TWN,,,2,-4.51010886469674,4,21.0333,105.85,https://www.thetelegraph.com/news/world/article/Philippines-backs-Vietnam-after-China-sinks-15186288.php
2020-04-10,19,4,917558603,194,TAIWAN,CHINA,TWN,CHN,,,2,-3.46232179226069,4,25.0478,121.532,https://nationalinterest.org/blog/buzz/why-china-should-fear-taiwans-killer-missiles-143442
2020-04-10,19,4,917479602,190,CHINA,TAIWAN,CHN,TWN,,,1,-7.87746170678337,4,25.0478,121.532,https://www.presstv.com/Detail/2020/04/10/622721/Taiwan-WHO-coronavirus-row-racist-slur-China
2020-04-10,19,4,917480345,190,TAIWAN,BEIJING,TWN,CHN,,,5,-7.87746170678337,4,25.0478,121.532,https://www.presstv.com/Detail/2020/04/10/622721/Taiwan-WHO-coronavirus-row-racist-slur-China
2020-04-10,19,4,917558602,194,TAIWAN,CHINA,TWN,CHN,,,2,-3.46232179226069,4,25.0478,121.532,https://nationalinterest.org/blog/buzz/why-china-should-fear-taiwans-killer-missiles-143442
2020-04-11,19,4,917696741,195,CHINESE,TAIWAN,CHN,TWN,,,2,-5.45454545454545,4,22.7012,115.502,https://www.eyeontaiwan.com/chinese-pln-new-type-helicopter-assault-ship-fire-hudong-shipbuilding
2020-04-11,19,4,917601305,190,CHINA,TAIWAN,CHN,TWN,,,1,-8.19672131147541,4,25.0478,121.532,https://www.globalsecurity.org/wmd/library/news/taiwan/2020/taiwan-200410-presstv01.htm
2020-04-11,19,4,917602031,190,TAIWAN,BEIJING,TWN,CHN,,,5,-8.19672131147541,4,25.0478,121.532,https://www.globalsecurity.org/wmd/library/news/taiwan/2020/taiwan-200410-presstv01.htm
2020-04-14,19,4,918002398,195,CHINESE,TAIWAN,CHN,TWN,,,2,-5.21739130434782,5,41.0,123.0,https://www.eyeontaiwan.com/chinas-violations-of-taiwan-airspace-is-testing-us-response-amid-pandemic
2020-04-14,19,4,918002421,195,CHINESE,TAIWAN,CHN,TWN,UAF,,6,-5.21739130434782,5,41.0,123.0,https://www.eyeontaiwan.com/chinas-violations-of-taiwan-airspace-is-testing-us-response-amid-pandemic
2020-04-14,15,4,918002397,150,CHINESE,TAIWAN,CHN,TWN,,,4,-5.21739130434782,4,21.4167,121.5,https://www.eyeontaiwan.com/chinas-violations-of-taiwan-airspace-is-testing-us-response-amid-pandemic
2020-04-14,15,4,918002420,150,CHINESE,TAIWAN,CHN,TWN,UAF,,6,-5.21739130434782,4,21.4167,121.5,https://www.eyeontaiwan.com/chinas-violations-of-taiwan-airspace-is-testing-us-response-amid-pandemic
2020-04-15,19,4,918367421,195,TAIWAN,CHINA,TWN,CHN,,,2,-2.32558139534884,4,25.0478,121.532,https://nypost.com/2020/04/15/us-military-planes-spotted-after-china-sends-ships-past-taiwan/
2020-04-15,19,4,918366658,195,CHINESE,TAIWAN,CHN,TWN,,,6,-2.32558139534884,5,41.0,123.0,https://nypost.com/2020/04/15/us-military-planes-spotted-after-china-sends-ships-past-taiwan/
2020-04-15,19,4,918366659,195,CHINA,TAIWAN,CHN,TWN,,,2,-2.32558139534884,4,25.0478,121.532,https://nypost.com/2020/04/15/us-military-planes-spotted-after-china-sends-ships-past-taiwan/
2020-04-10,15,4,917566558,150,CHINA,TAIWAN,CHN,TWN,MIL,,2,-0.23584905660378,4,21.4167,121.5,https://www.breitbart.com/politics/2020/04/10/china-announces-preparation-military-struggle-taiwan/
2020-04-15,19,4,918388280,190,CHINA,TAIWAN,CHN,TWN,,,5,0.429184549356219,4,24.0,121.0,https://www.eyeontaiwan.com/medical-supplies-delivered-by-taiwan-are-arriving-stamped-with-china-airlines
2020-04-10,19,4,917479601,190,BEIJING,TAIWAN,CHN,TWN,,,4,-7.87746170678337,4,25.0478,121.532,https://www.presstv.com/Detail/2020/04/10/622721/Taiwan-WHO-coronavirus-row-racist-slur-China
2020-04-11,19,4,917601304,190,BEIJING,TAIWAN,CHN,TWN,,,4,-8.19672131147541,4,25.0478,121.532,https://www.globalsecurity.org/wmd/library/news/taiwan/2020/taiwan-200410-presstv01.htm
2020-04-15,19,4,918320857,190,CHINA,TAIWAN,CHN,TWN,,,20,-0.55665929917799,4,24.0,121.0,https://www.msn.com/en-us/news/world/medical-goods-from-taiwan-are-arriving-stamped-china-airlines/ar-BB12FFar
2020-04-15,19,4,918389022,190,TAIWAN,CHINA,TWN,CHN,,,5,0.429184549356219,4,24.0,121.0,https://www.eyeontaiwan.com/medical-supplies-delivered-by-taiwan-are-arriving-stamped-with-china-airlines
2020-04-03,19,4,916320123,190,TAIWAN,WUHAN,TWN,CHN,,,10,0.79051383399209,4,30.5833,114.267,https://www.eyeontaiwan.com/us-national-security-council-thanks-taiwan-for-pledged-mask-donations
2020-04-06,15,4,916656237,150,CHINA,TAIWAN,CHN,TWN,,,6,-0.87719298245614,4,39.9289,116.388,https://www.thestar.com.my/news/regional/2020/04/06/china-keeps-up-military-exercises-around-taiwan
2020-04-07,19,4,916841524,192,TAIWAN,BEIJING,TWN,CHN,,,10,-2.35294117647059,4,39.9289,116.388,https://www.theepochtimes.com/china-could-be-sued-for-6-5-trillion-in-the-uk-ccp-military-allegedly-moves-into-beijing_3301157.html
2020-04-07,19,4,916921698,193,TAIWAN,CHINA,TWN,CHN,,,5,-1.29198966408269,4,39.9289,116.388,https://www.wionews.com/world/how-david-taiwan-triumphed-over-goliath-china-in-covid-19-fight-291190
2020-04-11,19,4,917645660,190,TAIWAN,CHINA,TWN,CHN,,,30,-0.46811899119329,4,39.9289,116.388,https://www.japantimes.co.jp/?post_type=opinion&p=2576030
2020-04-15,19,4,918321953,190,TAIWAN,CHINA,TWN,CHN,,,20,-0.55665929917799,4,24.0,121.0,https://www.msn.com/en-us/news/world/medical-goods-from-taiwan-are-arriving-stamped-china-airlines/ar-BB12FFar
2020-04-08,15,4,917102246,150,CHINA,TAIWAN,CHN,TWN,,,2,-2.75482093663912,4,39.9289,116.388,https://tucson.com/news/world/philippines-backs-vietnam-after-china-sinks-fishing-boat/article_f2d912de-999c-5618-897e-e78ea0c3375e.html
