OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-37032,2026-050Q,2026-05-20T09:58:39.182592,15.38840593,.00018049,53.1555,293.6671,93.5554,266.5657,0,U,68181,999,1166,.5960182E-3,.22912E-3,0
STARLINK-37082,2026-050R,2026-05-20T22:00:01.999584,15.34371590,.00008159,53.1590,290.9326,76.8094,14.0674,0,U,68182,999,586,.12241402E-2,.41173E-3,0
STARLINK-37102,2026-050S,2026-05-20T16:20:37.266432,15.38864765,.00026498,53.1564,292.4810,99.0606,261.0698,0,U,68183,999,1170,.65782539E-3,.25359E-3,0
STARLINK-36964,2026-050T,2026-05-20T11:14:59.738208,15.38989914,.00008251,53.1585,293.2878,81.6064,278.5035,0,U,68184,999,1167,.55615929E-3,.21455E-3,0
STARLINK-37061,2026-050U,2026-05-20T22:00:01.999584,15.35508327,.00008702,53.1589,290.4473,75.7192,257.7195,0,U,68185,999,593,-.10686629E-1,-.357272E-2,0
STARLINK-37079,2026-050V,2026-05-20T10:07:47.978112,15.35414950,.00030712,53.1540,293.0071,96.1863,263.9490,0,U,68186,999,1167,.53556654E-3,.18356E-3,0
STARLINK-37006,2026-050W,2026-05-20T20:17:44.042496,15.34386536,.00005579,53.1568,291.3700,43.6989,316.4057,0,U,68187,999,1173,.53823297E-3,.17845E-3,0
STARLINK-36305,2026-050Y,2026-05-20T18:53:01.506336,15.34396054,.00007563,53.1584,291.7130,86.1710,273.9380,0,U,68189,999,1162,.29900731E-3,.9738E-4,0
STARLINK-37071,2026-050Z,2026-05-20T17:16:11.913312,15.34382500,.00010436,53.1473,291.9924,348.3465,11.7513,0,U,68190,999,1171,.38264643E-3,.12567E-3,0
STARLINK-37091,2026-050AA,2026-05-20T19:50:27.896064,15.34383817,.00010486,53.1599,291.2479,73.7884,286.3234,0,U,68191,999,1173,.85086866E-3,.28466E-3,0
STARLINK-37098,2026-050AB,2026-05-20T22:00:01.999584,15.34373918,.00012741,53.1599,290.7377,77.1338,106.7818,0,U,68192,999,591,.11716734E-2,.39386E-3,0
STARLINK-37090,2026-050AC,2026-05-20T19:56:30.474528,15.34421512,.00011563,53.1608,291.2738,85.8144,274.2991,0,U,68193,999,1173,.55780929E-3,.1853E-3,0
STARLINK-37093,2026-050AD,2026-05-19T20:17:27.578976,15.34411294,.00005774,53.1588,295.7911,75.7796,284.3271,0,U,68194,999,1158,.60317759E-3,.20065E-3,0
STARLINK-37058,2026-050AE,2026-05-20T22:00:01.999584,15.34355888,.00014941,53.1593,290.5322,53.9294,234.5885,0,U,68195,999,593,.13909593E-2,.46848E-3,0
YAOGAN-50 02,2026-051A,2026-05-20T22:10:39.992736,13.83262256,.00011555,141.9846,195.9298,283.6797,76.3795,0,U,68196,999,921,.89931987E-4,.286E-5,0
2026-052A,2026-052A,2026-05-20T22:41:23.660736,15.10584818,.00143154,97.5331,216.1422,47.9249,312.3196,0,U,68198,999,993,.27629108E-3,.4508E-4,0
YUXING-3 06,2026-052B,2026-05-20T22:35:49.134624,15.10585408,.0013606,97.5334,216.1470,49.4838,310.7575,0,U,68199,999,993,.20161962E-3,.3271E-4,0
2026-052C,2026-052C,2026-05-17T02:19:33.161376,15.10614538,.00101792,97.5355,212.3712,59.0821,301.1408,0,U,68200,999,934,.14246858E-4,.172E-5,0
2026-052D,2026-052D,2026-05-20T22:11:10.599936,15.11063945,.00127841,97.5327,216.1674,49.6663,310.5682,0,U,68201,999,993,.22331772E-3,.3678E-4,0
2026-052E,2026-052E,2026-05-20T04:42:36.007776,15.11044450,.00127191,97.5346,215.4556,55.0404,305.2018,0,U,68202,999,982,.23453068E-3,.3864E-4,0
2026-052F,2026-052F,2026-05-20T10:47:48.994368,15.11312931,.00115572,97.5313,215.7276,48.7170,311.5053,0,U,68203,999,986,.21536119E-3,.3568E-4,0
2026-052G,2026-052G,2026-05-20T12:20:21.765984,15.11332541,.00112798,97.5333,215.7957,51.0804,309.1430,0,U,68204,999,987,.15231143E-3,.2506E-4,0
2026-052J,2026-052J,2026-05-20T04:24:22.230432,14.76136439,.05124655,97.3343,210.6918,160.8350,201.2951,0,U,68206,999,956,.14708906E-2,.109352E-2,.3506502E-5
STARLINK-36986,2026-053A,2026-05-20T14:16:17.429088,15.33450790,.00024981,97.2870,16.0469,80.2604,279.8921,0,U,68207,999,1123,.66239232E-3,.21375E-3,0
STARLINK-37009,2026-053B,2026-05-20T14:12:22.626720,15.33460140,.00029931,97.2881,16.0502,83.5271,276.6312,0,U,68208,999,1123,.26047516E-3,.8348E-4,0
STARLINK-36948,2026-053C,2026-05-20T09:26:32.979264,15.33450067,.00013681,97.2868,15.8608,89.5872,270.5528,0,U,68209,999,1118,.3909545E-3,.12569E-3,0
STARLINK-37119,2026-053D,2026-05-20T14:04:32.043936,15.33438672,.00021014,97.2878,16.0556,74.8505,285.2970,0,U,68210,999,1123,.40426877E-3,.12997E-3,0
STARLINK-37120,2026-053E,2026-05-20T21:50:28.094496,15.33438594,.00018947,97.2856,16.3832,88.8387,271.3072,0,U,68211,999,1126,.69943662E-4,.2183E-4,0
STARLINK-37117,2026-053F,2026-05-20T13:56:42.675072,15.33446646,.0002208,97.2845,16.0659,94.6886,265.4609,0,U,68212,999,1123,.29106883E-3,.9334E-4,0
STARLINK-37116,2026-053G,2026-05-20T21:42:38.260800,15.33445933,.00024436,97.2856,16.3921,89.9136,270.2386,0,U,68213,999,1128,.42361183E-3,.13627E-3,0
STARLINK-35854,2026-053H,2026-05-20T22:00:01.999584,15.33440462,.00013556,97.2853,16.4670,89.8636,141.8970,0,U,68214,999,572,.7690194E-3,.2483E-3,0
STARLINK-36272,2026-053J,2026-05-20T15:18:55.797120,15.33463525,.00024731,97.2880,16.1355,85.3070,274.8456,0,U,68215,999,1122,.40523255E-3,.13038E-3,0
STARLINK-37014,2026-053K,2026-05-20T21:30:53.363808,15.33456005,.00028681,97.2878,16.4028,92.7948,267.3623,0,U,68216,999,1128,.4922613E-3,.15857E-3,0
STARLINK-37011,2026-053L,2026-05-20T21:26:59.194752,15.33477113,.0002536,97.2847,16.4054,97.9337,262.2194,0,U,68217,999,1128,.65880175E-3,.21276E-3,0
STARLINK-37108,2026-053M,2026-05-20T21:23:02.316192,15.33483546,.00034165,97.2824,16.4101,93.1612,267.0021,0,U,68218,999,1128,.77867433E-3,.25181E-3,0
STARLINK-37106,2026-053N,2026-05-20T11:55:20.160768,15.33443774,.00019697,97.2846,16.0271,91.9255,268.2214,0,U,68219,999,1122,.2647779E-3,.8482E-4,0
STARLINK-37030,2026-053P,2026-05-20T05:31:38.091936,15.33447203,.0001662,97.2851,15.7748,94.1988,265.9445,0,U,68220,999,1118,.27513E-3,.8818E-4,0
STARLINK-37012,2026-053Q,2026-05-20T14:59:21.487200,15.33447098,.00026064,97.2844,16.1584,100.6256,259.5280,0,U,68221,999,1124,.35490863E-3,.11402E-3,0
STARLINK-37110,2026-053R,2026-05-20T22:41:22.011360,15.33441540,.00016514,97.2853,16.4881,89.6488,270.4944,0,U,68222,999,1129,.17030195E-3,.5426E-4,0
STARLINK-37025,2026-053S,2026-05-20T05:23:48.285024,15.33449601,.0001697,97.2851,15.7839,94.1784,265.9652,0,U,68223,999,1118,.33571E-3,.1078E-3,0
STARLINK-36960,2026-053U,2026-05-20T05:15:58.503168,15.33445252,.0001798,97.2854,15.7925,90.5528,269.5921,0,U,68225,999,1116,.22132E-3,.7077E-4,0
STARLINK-37038,2026-053V,2026-05-20T22:21:49.361184,15.33432105,.00017719,97.2854,16.5064,98.8459,261.2985,0,U,68226,999,1127,.45127317E-3,.14516E-3,0
STARLINK-37083,2026-053W,2026-05-20T22:25:41.500704,15.33427829,.00022337,97.2868,16.5034,91.1734,268.9764,0,U,68227,999,1126,.1952132E-3,.6229E-4,0
STARLINK-37050,2026-053X,2026-05-20T22:17:52.536192,15.33454002,.00030472,97.2883,16.5092,88.0728,272.0864,0,U,68228,999,1127,.53591253E-3,.17272E-3,0
STARLINK-37081,2026-053Y,2026-05-20T05:45:15.728832,15.75243690,.0002017,97.2850,18.0510,78.7699,281.3792,0,U,68229,999,1133,.15959E-2,.245457E-2,0
STARLINK-37100,2026-053Z,2026-05-20T22:13:57.198144,15.33464961,.00034525,97.2915,16.5117,87.5702,272.5935,0,U,68230,999,1129,.33992725E-3,.10923E-3,0
STARLINK-37104,2026-053AA,2026-05-20T22:10:02.629920,15.33452094,.00008092,97.2883,16.5161,63.6455,296.4871,0,U,68231,999,1129,.90525748E-4,.2849E-4,0
STARLINK-37027,2026-054A,2026-05-20T22:00:01.999584,15.34371842,.00007083,53.1597,314.7592,112.9350,206.4033,0,U,68232,999,601,.17104856E-2,.57809E-3,0
STARLINK-37132,2026-054B,2026-05-20T11:34:09.609024,15.49294733,.00006452,53.1603,319.8481,163.4455,196.6575,0,U,68233,999,1003,.12700093E-2,.70791E-3,0
STARLINK-37101,2026-054C,2026-05-20T22:26:39.622848,15.42176274,.00013654,53.1562,319.8721,92.6601,267.4561,0,U,68234,999,1007,.90449765E-3,.39171E-3,0
STARLINK-36963,2026-054D,2026-05-20T22:00:01.999584,15.35370538,.00007737,53.1604,315.1254,38.3102,97.8400,0,U,68235,999,600,.17370859E-2,.60643E-3,0
STARLINK-37127,2026-054E,2026-05-20T20:11:36.788064,15.42156578,.00012584,53.1619,319.9945,95.1511,264.9639,0,U,68236,999,1006,.60470356E-3,.25989E-3,0
STARLINK-37095,2026-054F,2026-05-20T22:00:01.999584,15.34360753,.00012353,53.1608,315.0849,80.1672,76.4178,0,U,68237,999,601,.17539948E-2,.5928E-3,0
STARLINK-37097,2026-054G,2026-05-20T22:40:29.129376,15.48844862,.00024738,53.1586,314.8563,115.1106,245.0160,0,U,68238,999,1014,-.63009833E-2,-.331072E-2,0
STARLINK-37096,2026-054H,2026-05-20T22:00:01.999584,15.39326758,.0000922,53.1609,314.9203,72.5826,167.5407,0,U,68239,999,602,-.62655697E-1,-.2224841E-1,0
STARLINK-37092,2026-054J,2026-05-20T21:21:16.443360,15.42168412,.00008975,53.1605,319.5757,108.4268,251.6835,0,U,68240,999,1007,.41288155E-3,.17602E-3,0
STARLINK-37094,2026-054K,2026-05-20T21:20:59.915040,15.30197072,.00007511,53.1622,321.7134,101.1976,258.9109,0,U,68241,999,1004,.21009718E-3,.5868E-4,0
STARLINK-36356,2026-054L,2026-05-20T22:26:11.151456,15.30189564,.00009627,53.1578,321.2948,70.7179,289.3926,0,U,68242,999,1005,.34451958E-3,.9855E-4,0
STARLINK-36345,2026-054M,2026-05-20T22:00:01.999584,15.34370387,.00010828,53.1591,314.6167,71.7313,317.4356,0,U,68243,999,595,.14964565E-2,.50477E-3,0
STARLINK-36310,2026-054N,2026-05-20T13:05:30.011136,15.42178837,.00013433,53.1565,320.9686,87.9102,272.2058,0,U,68244,999,1002,.55337527E-3,.23759E-3,0
STARLINK-36247,2026-054P,2026-05-20T23:22:36.315552,15.49378725,.00009554,53.1579,317.9530,96.7644,263.3474,0,U,68245,999,1010,.68698614E-3,.38039E-3,0
STARLINK-37043,2026-054Q,2026-05-20T18:13:00.171264,15.42180966,.00023844,53.1583,320.1764,92.3268,267.8011,0,U,68246,999,1005,.55732812E-3,.23934E-3,0
STARLINK-37044,2026-054R,2026-05-20T21:31:26.148288,15.49315798,.00018836,53.1557,318.1837,90.1885,269.9340,0,U,68247,999,1009,.88234869E-3,.48945E-3,0
STARLINK-36997,2026-054S,2026-05-20T21:10:21.695520,15.30195615,.00003004,53.1614,321.6726,100.1231,259.9804,0,U,68248,999,1004,.49969024E-3,.14467E-3,0
STARLINK-37141,2026-054T,2026-05-20T18:35:08.260224,15.49353713,.00018555,53.1557,318.8448,97.4407,262.6813,0,U,68249,999,1007,.82516507E-3,.45787E-3,0
STARLINK-37087,2026-054U,2026-05-20T18:11:34.211040,15.42156800,.00003882,53.1650,320.1764,80.8908,279.2142,0,U,68250,999,1005,.37945942E-3,.16134E-3,0
STARLINK-36274,2026-054V,2026-05-20T22:30:45.032544,15.30205815,.00030511,53.1650,321.2997,64.6656,295.4660,0,U,68251,999,1005,.44774157E-3,.12927E-3,0
STARLINK-37085,2026-054W,2026-05-20T19:23:03.147648,15.49328121,.00014852,53.1564,318.3263,101.5690,258.5486,0,U,68252,999,1008,.7655152E-3,.42387E-3,0
STARLINK-37086,2026-054X,2026-05-20T22:12:09.221472,15.49339701,.00011012,53.1558,318.3628,104.0321,256.0811,0,U,68253,999,1009,.96695309E-3,.53759E-3,0
STARLINK-37084,2026-054Y,2026-05-20T18:04:00.569568,15.49323740,.00002023,53.1625,318.7016,37.9352,322.1672,0,U,68254,999,1007,.64426856E-3,.35565E-3,0
STARLINK-37075,2026-054Z,2026-05-20T13:08:32.085312,15.42184548,.00016625,53.1557,320.9797,93.4472,266.6724,0,U,68255,999,1002,.56084717E-3,.24091E-3,0
STARLINK-36333,2026-054AA,2026-05-20T22:41:22.092576,15.30201646,.0001315,53.1582,321.3325,169.7058,190.3970,0,U,68256,999,1005,.3548135E-3,.10164E-3,0
STARLINK-36745,2026-054AB,2026-05-20T22:00:01.999584,15.34356426,.0000984,53.1607,314.9853,79.6692,123.4265,0,U,68257,999,602,.17482367E-2,.59075E-3,0
STARLINK-36890,2026-054AC,2026-05-20T22:21:37.196064,15.30199512,.0001074,53.1560,321.2489,91.8016,268.3107,0,U,68258,999,1005,.55936834E-3,.16244E-3,0
STARLINK-36323,2026-054AD,2026-05-20T19:25:31.412640,15.42163335,.00002824,53.1611,319.7768,215.9412,144.1576,0,U,68259,999,1006,.547874E-3,.23506E-3,0
STARLINK-37056,2026-054AE,2026-05-20T21:26:29.897376,15.49316408,.00011241,53.1582,318.1530,96.4984,263.6153,0,U,68260,999,1009,.7822567E-3,.4331E-3,0
TEN-KOH 2,2025-241B,2026-05-20T22:17:01.519584,15.23506499,.00065347,51.6589,89.3267,60.2833,299.8795,0,U,68261,999,1075,.2182326E-3,.495E-4,0
STARLINK-37162,2026-055A,2026-05-20T22:00:01.999584,15.34378036,.0001112,53.1601,343.0103,77.5655,153.5540,0,U,68262,999,602,.7058511E-3,.2353E-3,0
STARLINK-37156,2026-055B,2026-05-20T22:00:01.999584,15.34265763,.00022574,53.1596,344.5131,34.7472,158.8800,0,U,68263,999,603,.15491125E-2,.52105E-3,0
STARLINK-37163,2026-055C,2026-05-20T22:13:00.509376,15.40524898,.00013978,53.1585,342.8153,75.1046,285.0114,0,U,68264,999,1100,-.2201102E-1,-.839099E-2,0
STARLINK-37133,2026-055D,2026-05-20T22:34:31.070496,15.30203345,.00018951,53.1618,344.3240,88.0250,272.0968,0,U,68265,999,1098,.40505077E-3,.11657E-3,0
STARLINK-37042,2026-055E,2026-05-20T21:16:26.247360,15.35411372,.0000924,53.1646,343.2776,81.7831,278.3277,0,U,68266,999,1099,.28055815E-3,.9422E-4,0
STARLINK-37103,2026-055F,2026-05-20T13:39:45.748800,15.35421125,.00015154,53.1594,344.1428,102.9429,257.1744,0,U,68267,999,1095,.641379E-3,.22072E-3,0
STARLINK-36999,2026-055G,2026-05-20T19:53:11.001984,15.34392469,.00005966,53.1657,342.8901,80.3594,279.7476,0,U,68268,999,1099,.59471864E-3,.19766E-3,0
STARLINK-36962,2026-055H,2026-05-20T13:50:06.875808,15.34408353,.00012288,53.1600,344.1685,89.4654,270.6489,0,U,68269,999,1095,.63700045E-3,.21212E-3,0
STARLINK-37028,2026-055J,2026-05-20T22:00:01.999584,15.34377752,.00010219,53.1596,344.4417,80.7390,147.6893,0,U,68270,999,603,.62300715E-3,.20716E-3,0
STARLINK-37029,2026-055K,2026-05-20T21:57:16.910784,15.34389896,.00006244,53.1562,342.7427,60.6973,299.4092,0,U,68271,999,1100,.43262907E-3,.14264E-3,0
STARLINK-36974,2026-055L,2026-05-20T22:25:23.555424,15.34370540,.00005586,53.1595,345.0283,108.8294,251.2769,0,U,68272,999,1097,.6003783E-3,.19944E-3,0
STARLINK-37019,2026-055M,2026-05-20T22:00:01.999584,15.35379967,.00009794,53.1591,342.9341,77.2548,194.0243,0,U,68273,999,599,.87978365E-3,.30412E-3,0
STARLINK-37129,2026-055N,2026-05-20T21:05:53.948832,15.34407571,.00006675,53.1616,343.2268,115.2786,244.8286,0,U,68274,999,1099,.30154883E-3,.9828E-4,0
STARLINK-37123,2026-055P,2026-05-20T13:14:42.304128,15.35417067,.00007088,53.1587,344.7415,80.9539,279.1545,0,U,68275,999,1094,.38997978E-3,.13254E-3,0
STARLINK-37125,2026-055Q,2026-05-20T22:27:34.777152,15.34411951,.00009931,53.1605,342.8726,102.3874,257.7240,0,U,68276,999,1100,.73246124E-3,.24461E-3,0
STARLINK-36989,2026-055R,2026-05-20T20:41:39.701184,15.34409145,.00015843,53.1610,343.1058,64.7053,295.4114,0,U,68277,999,1099,.70648561E-3,.23576E-3,0
STARLINK-36982,2026-055S,2026-05-20T21:11:18.748032,15.42203799,.00006179,53.1581,343.2621,60.9285,299.1783,0,U,68278,999,1099,.98806281E-3,.42889E-3,0
STARLINK-36934,2026-055T,2026-05-20T22:00:01.999584,15.38065893,.00022442,53.1591,343.0197,68.5094,160.2013,0,U,68279,999,602,-.10717291E+0,-.3582721E-1,0
STARLINK-37070,2026-055U,2026-05-19T22:06:05.934528,15.34411352,.00009607,53.1607,347.1784,78.1243,281.9868,0,U,68280,999,1085,.66114075E-3,.22035E-3,0
STARLINK-37134,2026-055V,2026-05-20T22:31:28.363872,15.30204931,.00011172,53.1603,344.3081,92.7448,267.3681,0,U,68281,999,1098,.39019955E-3,.11217E-3,0
STARLINK-37160,2026-055W,2026-05-20T22:00:18.405216,15.34393223,.00008866,53.1558,342.7296,44.6710,315.4363,0,U,68282,999,1100,.20112814E-3,.6424E-4,0
STARLINK-37124,2026-055X,2026-05-20T13:02:36.520800,15.30184265,.00017307,53.1582,346.1072,52.8187,307.2972,0,U,68283,999,1092,.34479687E-3,.9861E-4,0
STARLINK-37159,2026-055Y,2026-05-20T20:42:29.890080,15.34406286,.00021319,53.1609,345.2861,89.8148,270.3099,0,U,68284,999,1096,.37282135E-3,.12243E-3,0
STARLINK-36725,2026-055Z,2026-05-20T20:45:15.754752,15.30204101,.00016904,53.1602,344.5587,83.3635,276.7558,0,U,68285,999,1097,.26377568E-3,.7462E-4,0
STARLINK-36998,2026-055AA,2026-05-20T20:17:25.341216,15.34423033,.00032818,53.1546,342.9969,97.9156,262.2219,0,U,68286,999,1100,.78138587E-3,.26138E-3,0
STARLINK-37165,2026-055AB,2026-05-20T13:53:08.605248,15.34387791,.00010114,53.1587,344.1755,98.8274,261.2843,0,U,68287,999,1095,.55879453E-3,.18543E-3,0
STARLINK-37016,2026-055AC,2026-05-20T22:00:01.999584,15.37413868,.00017204,53.1600,343.0871,41.2298,153.2145,0,U,68288,999,601,-.12215759E+0,-.3939826E-1,0
STARLINK-37010,2026-055AD,2026-05-20T21:02:51.046944,15.34442386,.00018847,53.1615,343.1998,311.3169,48.7671,0,U,68289,999,1099,.10781456E-2,.36277E-3,0
STARLINK-37151,2026-055AE,2026-05-19T20:09:58.772448,15.42195758,.00025188,53.1583,348.1265,87.1302,272.9992,0,U,68290,999,1083,.78457308E-3,.33923E-3,0
STRIX-6,2026-056A,2026-05-20T22:45:05.302656,14.99958954,.00160316,50.2827,118.5365,139.2372,220.9779,0,U,68291,999,918,.12886037E-3,.1356E-4,0
STARLINK-37107,2026-057A,2026-05-20T08:29:23.442720,15.75179084,.00017952,97.2852,266.3176,1.9160,358.2112,0,U,68294,999,956,.56526608E-3,.84989E-3,0
STARLINK-37147,2026-057B,2026-05-20T14:40:54.494976,15.75202767,.00012356,97.2856,266.5765,92.9258,267.2149,0,U,68295,999,960,.11945086E-2,.181986E-2,0
STARLINK-37142,2026-057C,2026-05-20T22:02:02.910336,15.75310983,.0002303,97.2836,266.9275,53.9237,306.2242,0,U,68296,999,965,.19028506E-2,.295274E-2,0
STARLINK-37115,2026-057D,2026-05-20T18:35:42.525600,15.75236726,.0002325,97.2855,266.8137,351.2462,8.8762,0,U,68297,999,963,.11054123E-2,.168389E-2,0
STARLINK-36355,2026-057E,2026-05-20T07:49:45.339744,15.75199112,.00008936,97.2862,266.3523,77.7674,282.3691,0,U,68298,999,956,.61689801E-3,.92926E-3,0
STARLINK-37118,2026-057F,2026-05-20T18:38:45.665088,15.75233169,.00008879,97.2863,266.8131,69.9823,290.1538,0,U,68299,999,963,.12190431E-2,.186061E-2,0
STARLINK-36875,2026-057G,2026-05-20T22:55:55.378848,15.75206490,.00012309,97.2864,267.0267,66.5110,293.6284,0,U,68300,999,966,.75828778E-3,.114584E-2,0
STARLINK-37099,2026-057H,2026-05-20T13:50:05.251488,15.75224037,.00013441,97.2856,266.6237,95.1350,265.0069,0,U,68301,999,960,.10744224E-2,.163471E-2,0
STARLINK-37007,2026-057J,2026-05-20T15:00:13.677120,15.75254012,.00016363,97.2842,266.7115,81.1941,278.9509,0,U,68302,999,961,.14035263E-2,.215171E-2,0
STARLINK-36300,2026-057K,2026-05-20T14:57:10.900512,15.75246442,.00014562,97.2846,266.7158,79.4714,280.6715,0,U,68303,999,961,.1222212E-2,.186666E-2,0
STARLINK-36849,2026-057L,2026-05-20T18:41:48.375168,15.75218786,.00011783,97.2857,266.8106,24.7019,335.4302,0,U,68304,999,963,.13072367E-2,.199729E-2,0
STARLINK-36277,2026-057M,2026-05-20T22:00:01.999584,15.49203094,.00011259,97.2850,266.7421,76.6072,209.5290,0,U,68305,999,602,-.25567108E-3,-.13978E-3,0
STARLINK-36307,2026-057N,2026-05-20T07:27:56.054016,15.75236999,.00011413,97.2838,266.3712,74.7008,285.4383,0,U,68306,999,956,.11166903E-2,.170136E-2,0
STARLINK-36264,2026-057P,2026-05-20T08:24:18.423072,15.75200787,.00016491,97.2862,266.3223,38.1148,322.0234,0,U,68307,999,956,.3419712E-3,.51209E-3,0
STARLINK-37138,2026-057Q,2026-05-20T14:27:41.436288,15.75204253,.00026338,97.2863,266.5900,100.4058,259.7504,0,U,68308,999,960,.71706045E-3,.108269E-2,0
STARLINK-37149,2026-057R,2026-05-20T06:55:21.870048,15.75252158,.0001049,97.2854,266.2512,92.7039,267.4346,0,U,68309,999,955,.11195E-2,.170689E-2,0
STARLINK-37148,2026-057S,2026-05-20T08:13:38.199072,15.75207828,.00013583,97.2861,266.3317,63.2007,296.9397,0,U,68310,999,956,.41384635E-3,.62096E-3,0
STARLINK-37140,2026-057T,2026-05-20T07:37:33.663072,15.75196028,.0002153,97.2841,266.3632,13.0560,347.0760,0,U,68311,999,956,.10438603E-2,.15854E-2,0
STARLINK-36854,2026-057U,2026-05-20T07:07:36.171552,15.75188671,.00017537,97.2853,266.3950,68.1744,291.9708,0,U,68312,999,956,.98823033E-3,.14988E-2,0
STARLINK-36815,2026-057V,2026-05-20T14:54:07.970112,15.75195309,.00011831,97.2841,266.7150,54.2075,305.9300,0,U,68313,999,961,.1217952E-2,.185579E-2,0
STARLINK-37155,2026-057W,2026-05-20T20:57:00.294048,15.75227780,.00010329,97.2862,266.9882,64.2527,295.8844,0,U,68314,999,965,.16810756E-2,.258786E-2,0
STARLINK-37150,2026-057X,2026-05-20T14:22:06.098880,15.75188190,.00017161,97.2855,266.5958,100.2345,259.9114,0,U,68315,999,960,.56070977E-3,.84329E-3,0
STARLINK-37154,2026-057Y,2026-05-20T18:44:20.586048,15.75199334,.00000531,97.2863,266.8073,293.3203,66.8057,0,U,68316,999,963,.10618669E-2,.16135E-2,0
STARLINK-37139,2026-057Z,2026-05-20T07:32:58.898112,15.75231626,.00012013,97.2858,266.3672,86.0074,274.1329,0,U,68317,999,956,.98187575E-3,.149176E-2,0
STARLINK-37113,2026-057AA,2026-05-20T21:50:21.929856,15.75192397,.00021353,97.2869,266.9393,77.8853,282.2651,0,U,68318,999,965,.10147143E-2,.154003E-2,0
PROGRESS-MS 33,2026-058A,2026-05-20T20:13:19.706880,15.49287262,.00075322,51.6329,75.4677,80.3085,279.8754,0,U,68319,999,56736,.10506669E-3,.5401E-4,0
STARLINK-36987,2026-059A,2026-05-20T22:53:38.162688,15.30206618,.00013705,53.1607,12.3170,84.4766,275.6391,0,U,68321,999,924,.42626034E-3,.12289E-3,0
STARLINK-37088,2026-059B,2026-05-20T22:00:01.999584,15.40789433,.00009739,53.1589,8.8464,121.4103,74.4468,0,U,68322,999,595,-.58895294E-1,-.2198618E-1,0
STARLINK-36983,2026-059C,2026-05-20T21:42:07.800480,15.49343095,.00010278,53.1598,9.1658,85.6660,274.4466,0,U,68323,999,927,.65770069E-3,.36344E-3,0
STARLINK-37164,2026-059D,2026-05-20T09:20:35.157120,15.30204285,.00013031,53.1603,15.1987,83.6715,276.4434,0,U,68324,999,1028,.48730283E-3,.14103E-3,0
STARLINK-36309,2026-059E,2026-05-20T22:00:01.999584,15.35400404,.00008038,53.1589,9.2160,82.1528,285.9631,0,U,68325,999,587,-.23181772E-3,-.8457E-4,0
STARLINK-37206,2026-059F,2026-05-20T22:58:11.663616,15.30202714,.00013426,53.1597,12.3387,93.0424,267.0731,0,U,68326,999,924,.39253847E-3,.11285E-3,0
STARLINK-37199,2026-059G,2026-05-20T22:30:50.302944,15.30179723,.00019974,53.1581,12.2332,316.7368,43.3475,0,U,68327,999,924,-.12827576E-3,-.4154E-4,0
STARLINK-36245,2026-059H,2026-05-20T21:48:27.256320,15.30209660,.00023011,53.1609,12.7464,102.2236,257.9023,0,U,68328,999,923,.39735236E-3,.11431E-3,0
STARLINK-37204,2026-059J,2026-05-19T22:28:31.272384,15.49332746,.00009171,53.1582,13.7859,72.4708,287.6401,0,U,68329,999,913,.75895992E-3,.42024E-3,0
STARLINK-37001,2026-059K,2026-05-20T21:52:31.312128,15.31057769,.00028672,53.1612,12.7856,104.2052,255.9268,0,U,68330,999,923,.57277553E-3,.171E-3,0
STARLINK-36932,2026-059L,2026-05-20T22:00:01.999584,15.35399434,.00007339,53.1603,9.0106,80.9992,30.0940,0,U,68331,999,592,-.18183711E-3,-.6717E-4,0
STARLINK-37205,2026-059M,2026-05-20T16:05:40.156224,15.30207769,.00011616,53.1572,14.1159,88.5567,271.5567,0,U,68332,999,919,.38959864E-3,.112E-3,0
STARLINK-37180,2026-059N,2026-05-19T22:39:31.364928,15.49335405,.0000902,53.1591,14.5673,100.1208,259.9903,0,U,68333,999,912,.64269E-3,.35491E-3,0
STARLINK-37191,2026-059P,2026-05-20T22:11:14.995968,15.30198214,.00012967,53.1592,12.8520,88.4045,271.7104,0,U,68334,999,923,.2626937E-3,.7428E-4,0
STARLINK-37217,2026-059Q,2026-05-20T21:42:44.345952,15.49339405,.00010169,53.1593,9.1658,84.4874,275.6251,0,U,68335,999,928,.62570397E-3,.34542E-3,0
STARLINK-37143,2026-059R,2026-05-20T22:02:07.977696,15.30202757,.00013536,53.1600,12.8108,86.7783,273.3373,0,U,68336,999,923,.47206652E-3,.13649E-3,0
STARLINK-36237,2026-059S,2026-05-20T22:00:01.999584,15.38606876,.00006847,53.1591,8.7168,131.5600,127.0430,0,U,68337,999,595,-.64112831E-1,-.222314E-1,0
STARLINK-36254,2026-059T,2026-05-20T22:00:01.999584,15.44141864,.00009952,53.1590,8.5861,86.0086,237.1099,0,U,68338,999,595,-.52039752E-1,-.2140454E-1,0
STARLINK-37200,2026-059U,2026-05-20T22:39:58.224960,15.30227791,.000141,53.1584,12.2547,91.0858,269.0304,0,U,68339,999,924,.61389944E-3,.17882E-3,0
